text,user_id_hashed,war,ua,ru,datetime,media
Удачи.,1aadd400a6a49f52ab362248584ead19,0.99999166,0.17023104,0.82976896,2022-02-22 19:41:28,Radio svoboda
Чуйствую как беднею )),d676fe12926fd8352504072f81fc8baf,2.0415264e-05,0.99993026,6.978787e-05,2022-02-22 19:51:11,Radio svoboda
"To be continued  Давай,Джо,добивай плешивого!",00b3f04aa145a2e8aab3c490a8b92b8d,0.9999964,0.9948428,0.0051571755,2022-02-22 19:56:20,Radio svoboda
Кошмарный сон.. Завидую своему отцу - он умер и не увидит этого ужаса...,df8b4038a2aac2c9ff56ce844099f475,0.9999844,0.031452052,0.96854794,2022-02-22 20:06:21,Radio svoboda
Хохляндию имеют все кому не лень,d92367547b0269da12ab8df7d1cd054d,0.003646852,0.081835754,0.9181643,2022-02-22 20:18:54,Radio svoboda
"А куда ж теперь будут возить украденное у народа бабло, если везде блокируют?",3e788877c56ee5bc6874b4132ac37eb0,0.9999962,0.00029508982,0.99970496,2022-02-22 20:24:30,Radio svoboda
"Это не санкции, это Байден поздравил Путина с 23 февраля!",a219feeb8d5eb8117fdb57ae0e4cb8d4,0.9999964,0.90304726,0.09695274,2022-02-22 20:34:42,Radio svoboda
"[iddf8b4038a2aac2c9ff56ce844099f475|Дмитрий], вам бы быстрее встретиться с ним, нет смысла жить в таком ужасе и кошмаре.",fdac8e6933f9e43a9ed7d3f7e75f46a1,0.9999964,0.00032497017,0.99967504,2022-02-22 20:49:53,Radio svoboda
"[ida219feeb8d5eb8117fdb57ae0e4cb8d4|Игорь], Путин прекрасно знал на что шел .",8553d2e51ad78cfb87e5ba491d877082,0.9999963,0.00011242958,0.9998876,2022-02-22 20:43:58,Radio svoboda
"Парамонова можно слушать бесконечно! Люблю его эссе про Цветаеву. Жуткое, конечно, особенно про Мура. Умеет раскопать, разведать, удивить! Спасибо ""Свободе"" за такого автора!",c407eeafb8b8bddf178b007a27ced2ea,2.884399e-06,0.013459447,0.9865406,2022-02-22 18:56:14,Radio svoboda
"трещите, что хотите. не надо в леггинсах у алтаря промежностью трясти. трусами обосранными махать, как флагом. как-то по другому выражайте свое несогласие. в мечети попробуйте сплясать.",5d1c574ee30de01e24db20204d596715,0.9999788,0.00018891251,0.9998111,2022-02-22 18:18:07,Radio svoboda
Когда в российском Уголовном кодексе появится паритетная статья об оскорблении чувств НЕверующих. Власти не признают нарушение чувств неверующих не признавая их чувства.,a3e5f1ad9ebffbfefcb299b7c2f4d428,0.9997441,0.009591403,0.99040854,2022-02-22 18:19:20,Radio svoboda
"Да ничего не изменилось: РПЦ как была подразделением ФСБ, так и остаётся.",8b0d3c815a1a45ae49060b080e872423,0.99999475,0.9996979,0.00030215652,2022-02-22 18:19:34,Radio svoboda
"Чувства верующих оскорбить невозможно.На то есть сам Господь Бог,который рассудит,кто кого оскорблял.А государство в эту сферу соваться не должно.",1d614b6194823842737cbf7957614921,0.99999607,0.3828468,0.6171532,2022-02-22 18:37:11,Radio svoboda
Мало дали проституткам. А то что они проститутки-факт. Онлифанс в помощь))),a19b07ebdf269680710966f0b1a17e85,0.9999951,0.3155103,0.6844897,2022-02-22 19:20:20,Radio svoboda
пукину пипец,822a3a2d3163d0106937356287e0331a,0.9998709,0.017496962,0.98250306,2022-02-22 19:40:39,Radio svoboda
Ещё раз убедился что радио свобода помойка та ещё,32fe5b9462f7a1362557f181146512d3,0.9999962,0.00024970638,0.9997503,2022-02-22 20:20:49,Radio svoboda
"[id5d1c574ee30de01e24db20204d596715|Рувим],. уважаешь мечеть, - молодца!.",df8b4038a2aac2c9ff56ce844099f475,0.9999844,0.031452052,0.96854794,2022-02-22 18:59:08,Radio svoboda
"[iddf8b4038a2aac2c9ff56ce844099f475|Дмитрий], я уважаю любое нормальное отношение к чувству верующих. вне зависимости от вероисповедания. не надо прокладками использованными швырять в деликатное и сокровенное. сам я крещен в православии. три месяца мне было от роду. а, ежели вы- атеист, искренне вам сочувствую и соболезную.",5d1c574ee30de01e24db20204d596715,0.9999788,0.00018891251,0.9998111,2022-02-22 19:01:58,Radio svoboda
"[iddf8b4038a2aac2c9ff56ce844099f475|Дмитрий], так почему в мечети не сплясали? Побоялись что их на месте разорвут?",a19b07ebdf269680710966f0b1a17e85,0.9999951,0.3155103,0.6844897,2022-02-22 19:21:52,Radio svoboda
"[ida19b07ebdf269680710966f0b1a17e85|Александр], потому что мечеть-это уже не их обьект критики...)))",1d614b6194823842737cbf7957614921,0.99999607,0.3828468,0.6171532,2022-02-22 19:48:27,Radio svoboda
"[iddf8b4038a2aac2c9ff56ce844099f475|Дмитрий],",552d729f5fc33557d24aabf2833101d9,0.9999956,0.1971349,0.8028651,2022-02-22 19:48:34,Radio svoboda
"[id1d614b6194823842737cbf7957614921|Алексей], их критика относится к религии в целом)))",a19b07ebdf269680710966f0b1a17e85,0.9999951,0.3155103,0.6844897,2022-02-22 19:56:50,Radio svoboda
"[ida19b07ebdf269680710966f0b1a17e85|Александр], ну почему бы не критиковать религию,если сами попы зарвались хуже некуда уже????",1d614b6194823842737cbf7957614921,0.99999607,0.3828468,0.6171532,2022-02-22 19:58:13,Radio svoboda
"[id552d729f5fc33557d24aabf2833101d9|Александр], с такими словами придем в ветхозаветные времена)))",1d614b6194823842737cbf7957614921,0.99999607,0.3828468,0.6171532,2022-02-22 19:59:10,Radio svoboda
"[id1d614b6194823842737cbf7957614921|Алексей], критиковать? Это вы критикой называете? Это простое бл@дство)))",a19b07ebdf269680710966f0b1a17e85,0.9999951,0.3155103,0.6844897,2022-02-22 20:01:54,Radio svoboda
"[id1d614b6194823842737cbf7957614921|Алексей], так почему ш@болды не в мечети это делали?",a19b07ebdf269680710966f0b1a17e85,0.9999951,0.3155103,0.6844897,2022-02-22 20:02:51,Radio svoboda
"[id1d614b6194823842737cbf7957614921|Алексей], Вообще у него есть по хлеще. Но я не нашёл.",552d729f5fc33557d24aabf2833101d9,0.9999956,0.1971349,0.8028651,2022-02-22 20:03:05,Radio svoboda
"[ida19b07ebdf269680710966f0b1a17e85|Александр], ну почему бы и нет???Это был у них такой перформанс)))они же не устраивали погромов в Церкви,не избивали и тем более не убивали прихожан,что еще вам нужно???)))",1d614b6194823842737cbf7957614921,0.99999607,0.3828468,0.6171532,2022-02-22 20:05:16,Radio svoboda
"[ida19b07ebdf269680710966f0b1a17e85|Александр], а вы хотели чтобы в мечети???Чтоб их жестоко избили???",1d614b6194823842737cbf7957614921,0.99999607,0.3828468,0.6171532,2022-02-22 20:07:51,Radio svoboda
"[id1d614b6194823842737cbf7957614921|Алексей], старый д@лбоёб, как ты вообще это слово запомнил?) Видимо какое то старое забыл, и это слово Совесть))) тебе же плевать на моё мнение? Так чего отвечаешь старый мар@зматик?)",a19b07ebdf269680710966f0b1a17e85,0.9999951,0.3155103,0.6844897,2022-02-22 20:08:05,Radio svoboda
"[ida19b07ebdf269680710966f0b1a17e85|Александр], совесть нынче круто девальвировалась ))",1d614b6194823842737cbf7957614921,0.99999607,0.3828468,0.6171532,2022-02-22 20:09:13,Radio svoboda
"[id1d614b6194823842737cbf7957614921|Алексей], так им нравится когда их бьют) и это тоже факт, садо-мазо их тема)",a19b07ebdf269680710966f0b1a17e85,0.9999951,0.3155103,0.6844897,2022-02-22 20:09:13,Radio svoboda
"[id1d614b6194823842737cbf7957614921|Алексей], ну тебе то откуда знать? Ты же бессовестный старый 3,14дор, о какой совести при голой ж@пе может идти речь? Ты больной на всю голову)",a19b07ebdf269680710966f0b1a17e85,0.9999951,0.3155103,0.6844897,2022-02-22 20:10:25,Radio svoboda
"[ida19b07ebdf269680710966f0b1a17e85|Александр], ну ладно,расходимся...диалог не заладился)))ибо в данном случае с антиподом спорить-все равно что воду в ступе толочь))",1d614b6194823842737cbf7957614921,0.99999607,0.3828468,0.6171532,2022-02-22 20:12:31,Radio svoboda
"[id1d614b6194823842737cbf7957614921|Алексей], Конечно не заладился, ты упрекнул меня в том что я этих пот@скух ровняю по себе. Но ты ошибся, я защищающих их, считаю конченными, ты один из них, с чем тебя и поздравляю) Столько лет ты прожил а ума не нажил. Не знаю есть у тебя дочери или внучки, но задам вопрос, ты хотел бы чтобы они сделали такой же ""перформанс""? Етить ты 3,14дор конечно)",a19b07ebdf269680710966f0b1a17e85,0.9999951,0.3155103,0.6844897,2022-02-22 20:16:57,Radio svoboda
"Александр, с тупыми быдлаганами общаться много чести....Гудбай,амиго.Удачи.",1d614b6194823842737cbf7957614921,0.99999607,0.3828468,0.6171532,2022-02-22 20:18:10,Radio svoboda
"[id1d614b6194823842737cbf7957614921|Алексей], у ты какой нежный))) значит голыми жопами трясти это высококультурно))) ты старый 3,14дор и этим все сказано)",a19b07ebdf269680710966f0b1a17e85,0.9999951,0.3155103,0.6844897,2022-02-22 20:28:49,Radio svoboda
"[id1d614b6194823842737cbf7957614921|Алексей], я тебе не Амиго( не друг ты мне 3,14дор), и удачи мне желать не надо, удача нужна таким как ты)))",a19b07ebdf269680710966f0b1a17e85,0.9999951,0.3155103,0.6844897,2022-02-22 20:30:05,Radio svoboda
"[ida19b07ebdf269680710966f0b1a17e85|Александр], если массово трясти,ессснно нет,для этого специальные заведения должны быть,для узкой публики,а если один раз в публичном месте,то либо крупный штраф либо исправработы,но никак не тюрьма)))",1d614b6194823842737cbf7957614921,0.99999607,0.3828468,0.6171532,2022-02-22 20:31:47,Radio svoboda
"[ida19b07ebdf269680710966f0b1a17e85|Александр], тогда я тебе тем более не амиго)))досвидос))",1d614b6194823842737cbf7957614921,0.99999607,0.3828468,0.6171532,2022-02-22 20:33:14,Radio svoboda
"[ida3e5f1ad9ebffbfefcb299b7c2f4d428|Олег], давно уже пора вводить статью об оскорблении чувств атеистов!",1d614b6194823842737cbf7957614921,0.99999607,0.3828468,0.6171532,2022-02-22 18:35:02,Radio svoboda
Добавить пусикам,ec44a2483619b27600774a2ec29bdb43,6.810806e-05,0.019032931,0.98096704,2022-02-22 19:44:07,Radio svoboda
"[idec44a2483619b27600774a2ec29bdb43|Станислав], наоборот,освободить!!!!",1d614b6194823842737cbf7957614921,0.99999607,0.3828468,0.6171532,2022-02-22 19:46:17,Radio svoboda
Глубоко все равно,ec44a2483619b27600774a2ec29bdb43,6.810806e-05,0.019032931,0.98096704,2022-02-22 19:47:27,Radio svoboda
"[id1d614b6194823842737cbf7957614921|Алексей], как можно оскорбить атеиста?🤔",552d729f5fc33557d24aabf2833101d9,0.9999956,0.1971349,0.8028651,2022-02-22 19:50:00,Radio svoboda
"[id552d729f5fc33557d24aabf2833101d9|Александр], навязыванием православной религиозности)))",1d614b6194823842737cbf7957614921,0.99999607,0.3828468,0.6171532,2022-02-22 19:51:03,Radio svoboda
"[id1d614b6194823842737cbf7957614921|Алексей], а как это происходит? Батюшка врывается к вам в офис и махая кадилом оскорбляет :"" атеизм изыди""? 🤔",552d729f5fc33557d24aabf2833101d9,0.9999956,0.1971349,0.8028651,2022-02-22 20:01:43,Radio svoboda
"[id552d729f5fc33557d24aabf2833101d9|Александр], может и до такого дойти,если проплатят...",1d614b6194823842737cbf7957614921,0.99999607,0.3828468,0.6171532,2022-02-22 20:06:29,Radio svoboda
"[id1d614b6194823842737cbf7957614921|Алексей], у них свои места есть. Хочешь ходишь в церковь, хочешь не ходи.",552d729f5fc33557d24aabf2833101d9,0.9999956,0.1971349,0.8028651,2022-02-22 20:31:18,Radio svoboda
"[id8b0d3c815a1a45ae49060b080e872423|White], это очевидный факт!!!!",1d614b6194823842737cbf7957614921,0.99999607,0.3828468,0.6171532,2022-02-22 20:14:24,Radio svoboda
"[id1d614b6194823842737cbf7957614921|Алексей], согласен. Пусть Ахмед и Мамед решают...",552d729f5fc33557d24aabf2833101d9,0.9999956,0.1971349,0.8028651,2022-02-22 19:49:05,Radio svoboda
"[ida19b07ebdf269680710966f0b1a17e85|Александр], сперва докажите,что они проститутки)))",1d614b6194823842737cbf7957614921,0.99999607,0.3828468,0.6171532,2022-02-22 19:51:54,Radio svoboda
"[id1d614b6194823842737cbf7957614921|Алексей], зайди на сайт Онлифанс, и за денежку насладись всеми интимными местами потаск@х, старых пот@скух)))",a19b07ebdf269680710966f0b1a17e85,0.9999951,0.3155103,0.6844897,2022-02-22 19:53:41,Radio svoboda
"[id1d614b6194823842737cbf7957614921|Алексей], больше тебе скажу, тысяч за 20 рублей, любая из них ноги раздвинет)",a19b07ebdf269680710966f0b1a17e85,0.9999951,0.3155103,0.6844897,2022-02-22 19:54:35,Radio svoboda
"[ida19b07ebdf269680710966f0b1a17e85|Александр], ровно.))",1d614b6194823842737cbf7957614921,0.99999607,0.3828468,0.6171532,2022-02-22 19:54:39,Radio svoboda
"[ida19b07ebdf269680710966f0b1a17e85|Александр], не судите по себе))",1d614b6194823842737cbf7957614921,0.99999607,0.3828468,0.6171532,2022-02-22 19:55:30,Radio svoboda
"[id1d614b6194823842737cbf7957614921|Алексей], это же факт что они на Онлифанс? Факт. Значит за деньги не только интимные места показывают и не только с игрушками, так что за дополнительные деньги они сделают всё что угодно) А чего я должен сравнивать себя с подобными особями? Если тебе они нравятся, то проплати их на Онлифанс и наслаждайся)",a19b07ebdf269680710966f0b1a17e85,0.9999951,0.3155103,0.6844897,2022-02-22 20:00:14,Radio svoboda
